GEOID,"County, State",EEEJ weighted CDR score_Forests,EEEJ weighted CDR score_Soils,EEEJ weighted CDR score_BiCRS,EEEJ weighted CDR score_DAC,Highest CDR Method,Max EEEJ weighted CDR score
17149,"Pike, IL",,0.7978160158835208,0.7038288288288288,,Soils,0.7978160158835208
17151,"Pope, IL",,0.26505625413633355,0.2876447876447876,,BiCRS,0.2876447876447876
17153,"Pulaski, IL",,0.971542025,0.14607464607464607,,Soils,0.971542025
17155,"Putnam, IL",,,0.6644144144144144,,BiCRS,0.6644144144144144
17157,"Randolph, IL",,0.6055592322964924,0.6574967824967825,,BiCRS,0.6574967824967825
17159,"Richland, IL",,0.9265387160820648,0.7138030888030888,,Soils,0.9265387160820648
17161,"Rock Island, IL",,,0.7232947232947233,,BiCRS,0.7232947232947233
17163,"St. Clair, IL",,0.700860357,0.606016731,,Soils,0.700860357
17165,"Saline, IL",,0.700860357,0.8478120978120978,,BiCRS,0.8478120978120978
17167,"Sangamon, IL",,0.26505625413633355,0.7279601029601029,,BiCRS,0.7279601029601029
17169,"Schuyler, IL",,0.9497021839841164,0.6528314028314028,,Soils,0.9497021839841164
17171,"Scott, IL",,0.9731965585704832,0.10408622908622908,,Soils,0.9731965585704832
17173,"Shelby, IL",,0.9404367968232958,0.6206563706563707,,Soils,0.9404367968232958
17175,"Stark, IL",,,0.10408622908622908,,BiCRS,0.10408622908622908
17177,"Stephenson, IL",,0.700860357,0.5532496782496783,,Soils,0.700860357
17179,"Tazewell, IL",,0.45764394440767703,0.4424066924066924,,Soils,0.45764394440767703
17181,"Union, IL",,0.9596293845135672,0.7519305019305019,,Soils,0.9596293845135672
17183,"Vermilion, IL",,0.094639312,0.756917632,,BiCRS,0.756917632
17185,"Wabash, IL",,0.700860357,0.7279601029601029,,BiCRS,0.7279601029601029
17187,"Warren, IL",,,0.42824967824967825,,BiCRS,0.42824967824967825
17189,"Washington, IL",,0.9454003970880211,0.3363899613899614,,Soils,0.9454003970880211
17191,"Wayne, IL",,0.9523494374586366,0.8687258687258688,0.434640523,Soils,0.9523494374586366
17193,"White, IL",,0.45764394440767703,0.7984234234234234,,BiCRS,0.7984234234234234
17195,"Whiteside, IL",,,0.44707207207207206,,BiCRS,0.44707207207207206
17197,"Will, IL",,0.45764394440767703,0.7348777348777349,,BiCRS,0.7348777348777349
17199,"Williamson, IL",,0.26505625413633355,0.8137065637065637,,BiCRS,0.8137065637065637
17201,"Winnebago, IL",,0.7624090006618134,0.7176640926640927,,Soils,0.7624090006618134
17203,"Woodford, IL",,,0.6644144144144144,,BiCRS,0.6644144144144144
18001,"Adams, IN",,0.26505625413633355,0.39333976833976836,,BiCRS,0.39333976833976836
18003,"Allen, IN",,0.9655857048312376,0.500965251,,Soils,0.9655857048312376
18005,"Bartholomew, IN",,0.6055592322964924,0.40765765765765766,,Soils,0.6055592322964924
18007,"Benton, IN",,0.26505625413633355,0.5532496782496783,,BiCRS,0.5532496782496783
18009,"Blackford, IN",,0.45764394440767703,0.6325611325611326,,BiCRS,0.6325611325611326
18011,"Boone, IN",,0.9768365320979484,0.3753217503217503,,Soils,0.9768365320979484
18013,"Brown, IN",,,0.5411840411840412,,BiCRS,0.5411840411840412
18015,"Carroll, IN",,0.6055592322964924,0.42824967824967825,,Soils,0.6055592322964924
18017,"Cass, IN",,0.6055592322964924,0.4025096525096525,,Soils,0.6055592322964924
18019,"Clark, IN",,0.26505625413633355,0.38658301158301156,,BiCRS,0.38658301158301156
18021,"Clay, IN",,0.700860357,0.38996138996138996,,Soils,0.700860357
18023,"Clinton, IN",,0.6055592322964924,0.43355855855855857,,Soils,0.6055592322964924
18025,"Crawford, IN",,0.45764394440767703,0.7121943371943372,,BiCRS,0.7121943371943372
18027,"Daviess, IN",,0.9808074123097287,0.575933076,,Soils,0.9808074123097287
18029,"Dearborn, IN",,,0.6426962676962676,,BiCRS,0.6426962676962676
18031,"Decatur, IN",,0.700860357,0.3547297297297297,,Soils,0.700860357
18033,"DeKalb, IN",,0.45764394440767703,0.40765765765765766,,Soils,0.45764394440767703
18035,"Delaware, IN",,0.6055592322964924,0.7138030888030888,,BiCRS,0.7138030888030888
18037,"Dubois, IN",,0.9669093315684977,0.36373873873873874,0.13398692810457516,Soils,0.9669093315684977
18039,"Elkhart, IN",,0.6055592322964924,0.39333976833976836,,Soils,0.6055592322964924
18041,"Fayette, IN",,0.7624090006618134,0.46412483912483915,,Soils,0.7624090006618134
18043,"Floyd, IN",,0.45764394440767703,0.3753217503217503,,Soils,0.45764394440767703
18045,"Fountain, IN",,0.6055592322964924,0.4424066924066924,,Soils,0.6055592322964924
18047,"Franklin, IN",,0.700860357,0.4905083655083655,,Soils,0.700860357
18049,"Fulton, IN",,0.6055592322964924,0.5801158301158301,,Soils,0.6055592322964924
18051,"Gibson, IN",,0.700860357,0.7976190476190477,,BiCRS,0.7976190476190477
18053,"Grant, IN",,0.6055592322964924,0.3978442728442728,,Soils,0.6055592322964924
18055,"Greene, IN",,0.700860357,0.698037323,,Soils,0.700860357
18057,"Hamilton, IN",,,0.4905083655083655,,BiCRS,0.4905083655083655
18059,"Hancock, IN",,0.45764394440767703,0.4424066924066924,,Soils,0.45764394440767703
18061,"Harrison, IN",,0.26505625413633355,0.5714285714285714,,BiCRS,0.5714285714285714
18063,"Hendricks, IN",,0.6055592322964924,0.5575933075933076,,Soils,0.6055592322964924
18065,"Henry, IN",,0.700860357,0.45785070785070786,,Soils,0.700860357
18067,"Howard, IN",,0.45764394440767703,0.7091377091377091,,BiCRS,0.7091377091377091
18069,"Huntington, IN",,0.45764394440767703,0.6426962676962676,,BiCRS,0.6426962676962676
18071,"Jackson, IN",,0.45764394440767703,0.3547297297297297,,Soils,0.45764394440767703
18073,"Jasper, IN",,0.6055592322964924,0.4379021879021879,,Soils,0.6055592322964924
18075,"Jay, IN",,0.6055592322964924,0.7804054054054054,,BiCRS,0.7804054054054054
18077,"Jefferson, IN",,0.26505625413633355,0.635939511,,BiCRS,0.635939511
18079,"Jennings, IN",,0.45764394440767703,0.42824967824967825,,Soils,0.45764394440767703
18081,"Johnson, IN",,0.6055592322964924,0.476029601,,Soils,0.6055592322964924
18083,"Knox, IN",,0.700860357,0.814993565,,BiCRS,0.814993565
18085,"Kosciusko, IN",,0.6055592322964924,0.36373873873873874,,Soils,0.6055592322964924
18087,"LaGrange, IN",,0.45764394440767703,0.3326898326898327,,Soils,0.45764394440767703
18089,"Lake, IN",,0.26505625413633355,0.670045045,,BiCRS,0.670045045
18091,"LaPorte, IN",,0.700860357,0.5254182754182755,,Soils,0.700860357
18093,"Lawrence, IN",,0.26505625413633355,0.41344916344916344,,BiCRS,0.41344916344916344
18095,"Madison, IN",,0.45764394440767703,0.4855212355212355,,BiCRS,0.4855212355212355
18097,"Marion, IN",,,0.606016731,,BiCRS,0.606016731
18099,"Marshall, IN",,0.6055592322964924,0.5823680823680824,,Soils,0.6055592322964924
18101,"Martin, IN",,0.7624090006618134,0.500965251,,Soils,0.7624090006618134
18103,"Miami, IN",,0.6055592322964924,0.7091377091377091,,BiCRS,0.7091377091377091
18105,"Monroe, IN",,0.26505625413633355,0.6883848133848134,,BiCRS,0.6883848133848134
18107,"Montgomery, IN",,0.700860357,0.6817889317889317,,Soils,0.700860357
18109,"Morgan, IN",,0.45764394440767703,0.5575933075933076,,BiCRS,0.5575933075933076
18111,"Newton, IN",,0.45764394440767703,0.7438867438867439,,BiCRS,0.7438867438867439
18113,"Noble, IN",,0.6055592322964924,0.6817889317889317,,BiCRS,0.6817889317889317
18115,"Ohio, IN",,0.094639312,0.2956885456885457,,BiCRS,0.2956885456885457
18117,"Orange, IN",,0.45764394440767703,0.6595881595881596,,BiCRS,0.6595881595881596
18119,"Owen, IN",,0.45764394440767703,0.3174066924066924,,Soils,0.45764394440767703
18121,"Parke, IN",,0.7624090006618134,0.5411840411840412,,Soils,0.7624090006618134
18123,"Perry, IN",,0.45764394440767703,0.5659588159588159,,BiCRS,0.5659588159588159
18125,"Pike, IN",,0.7624090006618134,0.8727477477477478,,BiCRS,0.8727477477477478
18127,"Porter, IN",,0.45764394440767703,0.7424388674388674,,BiCRS,0.7424388674388674
18129,"Posey, IN",,0.700860357,0.7015765765765766,,BiCRS,0.7015765765765766
18131,"Pulaski, IN",,0.6055592322964924,0.48085585585585583,,Soils,0.6055592322964924
18133,"Putnam, IN",,0.700860357,0.5294401544401545,,Soils,0.700860357
18135,"Randolph, IN",,0.6055592322964924,0.7302123552123552,,BiCRS,0.7302123552123552
18137,"Ripley, IN",,0.26505625413633355,0.6574967824967825,,BiCRS,0.6574967824967825
18139,"Rush, IN",,0.7624090006618134,0.6671492921492922,,Soils,0.7624090006618134
18141,"St. Joseph, IN",,0.6055592322964924,0.6574967824967825,,BiCRS,0.6574967824967825
18143,"Scott, IN",,0.45764394440767703,0.2750965250965251,,Soils,0.45764394440767703
18145,"Shelby, IN",,0.700860357,0.38658301158301156,,Soils,0.700860357
18147,"Spencer, IN",,0.700860357,0.7405083655083655,,BiCRS,0.7405083655083655
18149,"Starke, IN",,0.6055592322964924,0.6851673101673101,,BiCRS,0.6851673101673101
18151,"Steuben, IN",,0.7624090006618134,0.43355855855855857,,Soils,0.7624090006618134
18153,"Sullivan, IN",,0.7624090006618134,0.8798262548262549,,BiCRS,0.8798262548262549
18155,"Switzerland, IN",,0.26505625413633355,0.5202702702702703,,BiCRS,0.5202702702702703
18157,"Tippecanoe, IN",,0.45764394440767703,0.5202702702702703,,BiCRS,0.5202702702702703
18159,"Tipton, IN",,0.094639312,0.2956885456885457,,BiCRS,0.2956885456885457
18161,"Union, IN",,0.700860357,0.29375804375804376,,Soils,0.700860357
18163,"Vanderburgh, IN",,0.6055592322964924,0.670045045,,BiCRS,0.670045045
18165,"Vermillion, IN",,0.45764394440767703,0.7824967824967825,,BiCRS,0.7824967824967825
18167,"Vigo, IN",,0.7624090006618134,0.7651222651222651,,BiCRS,0.7651222651222651
18169,"Wabash, IN",,0.6055592322964924,0.7612612612612613,,BiCRS,0.7612612612612613
18171,"Warren, IN",,0.45764394440767703,0.3174066924066924,,Soils,0.45764394440767703
18173,"Warrick, IN",,0.6055592322964924,0.74501287,,BiCRS,0.74501287
18175,"Washington, IN",,0.45764394440767703,0.670045045,,BiCRS,0.670045045
18177,"Wayne, IN",,0.7624090006618134,0.4025096525096525,,Soils,0.7624090006618134
18179,"Wells, IN",,0.45764394440767703,0.4189189189189189,,Soils,0.45764394440767703
18181,"White, IN",,0.9410986101919259,0.763996139,,Soils,0.9410986101919259
18183,"Whitley, IN",,0.700860357,0.34459459459459457,,Soils,0.700860357
19001,"Adair, IA",,0.700860357,0.26898326898326896,,Soils,0.700860357
19003,"Adams, IA",,0.6055592322964924,0.042631917631917635,,Soils,0.6055592322964924
19005,"Allamakee, IA",,0.45764394440767703,0.7593307593307593,,BiCRS,0.7593307593307593
19007,"Appanoose, IA",,0.6055592322964924,0.5482625482625483,,Soils,0.6055592322964924
19009,"Audubon, IA",,0.700860357,0.3204633204633205,,Soils,0.700860357
19011,"Benton, IA",,0.45764394440767703,0.606016731,0.13398692810457516,BiCRS,0.606016731
19013,"Black Hawk, IA",,0.26505625413633355,0.4379021879021879,0.13398692810457516,BiCRS,0.4379021879021879
19015,"Boone, IA",,,0.20045045045045046,,BiCRS,0.20045045045045046
19017,"Bremer, IA",,0.094639312,0.7176640926640927,,BiCRS,0.7176640926640927
19019,"Buchanan, IA",,,0.6174388674388674,,BiCRS,0.6174388674388674
19021,"Buena Vista, IA",,0.26505625413633355,0.10408622908622908,,Soils,0.26505625413633355
19023,"Butler, IA",,0.26505625413633355,0.078024453,,Soils,0.26505625413633355
19025,"Calhoun, IA",,,0.12274774774774774,,BiCRS,0.12274774774774774
19027,"Carroll, IA",,0.700860357,0.20045045045045046,,Soils,0.700860357
19029,"Cass, IA",,0.7624090006618134,0.46412483912483915,,Soils,0.7624090006618134
19031,"Cedar, IA",,0.7624090006618134,0.6325611325611326,0.13398692810457516,Soils,0.7624090006618134
19033,"Cerro Gordo, IA",,0.094639312,0.091216216,,Soils,0.094639312
19035,"Cherokee, IA",,,0.054214929214929215,,BiCRS,0.054214929214929215
19037,"Chickasaw, IA",,0.012905360688285903,0.6135778635778636,,BiCRS,0.6135778635778636
19039,"Clarke, IA",,0.700860357,0.12274774774774774,,Soils,0.700860357
19041,"Clay, IA",,0.012905360688285903,0.23133848133848134,,BiCRS,0.23133848133848134
19043,"Clayton, IA",,0.6055592322964924,0.3326898326898327,,Soils,0.6055592322964924
19045,"Clinton, IA",,,0.8466859716859717,,BiCRS,0.8466859716859717
19047,"Crawford, IA",,,0.12966537966537967,,BiCRS,0.12966537966537967
19049,"Dallas, IA",,0.26505625413633355,0.091216216,,Soils,0.26505625413633355
19051,"Davis, IA",,0.8295830575777631,0.5202702702702703,,Soils,0.8295830575777631
19053,"Decatur, IA",,0.45764394440767703,0.1944980694980695,,Soils,0.45764394440767703
19055,"Delaware, IA",,,0.3204633204633205,,BiCRS,0.3204633204633205
19057,"Des Moines, IA",,0.45764394440767703,0.8204633204633205,,BiCRS,0.8204633204633205
19059,"Dickinson, IA",,0.26505625413633355,0.23133848133848134,,Soils,0.26505625413633355
19061,"Dubuque, IA",,,0.5482625482625483,,BiCRS,0.5482625482625483
19063,"Emmet, IA",,,0.20608108108108109,,BiCRS,0.20608108108108109
19065,"Fayette, IA",,0.26505625413633355,0.6671492921492922,,BiCRS,0.6671492921492922
19067,"Floyd, IA",,0.094639312,0.085263835,,Soils,0.094639312
19069,"Franklin, IA",,0.26505625413633355,0.24533462033462033,,Soils,0.26505625413633355
19071,"Fremont, IA",,0.6055592322964924,0.3363899613899614,,Soils,0.6055592322964924
19073,"Greene, IA",,,0.20608108108108109,,BiCRS,0.20608108108108109
19075,"Grundy, IA",,0.45764394440767703,0.16859716859716858,0.13398692810457516,Soils,0.45764394440767703
19077,"Guthrie, IA",,0.45764394440767703,0.078024453,,Soils,0.45764394440767703
19079,"Hamilton, IA",,,0.097651223,,BiCRS,0.097651223
19081,"Hancock, IA",,0.012905360688285903,0.2348777348777349,,BiCRS,0.2348777348777349
19083,"Hardin, IA",,,0.2710746460746461,,BiCRS,0.2710746460746461
19085,"Harrison, IA",,,0.23133848133848134,,BiCRS,0.23133848133848134
19087,"Henry, IA",,0.45764394440767703,0.756917632,,BiCRS,0.756917632
19089,"Howard, IA",,0.26505625413633355,0.31402831402831405,,BiCRS,0.31402831402831405
19091,"Humboldt, IA",,,0.1578185328185328,0.3289760348583878,DAC,0.3289760348583878
19093,"Ida, IA",,,0.054214929214929215,,BiCRS,0.054214929214929215
19095,"Iowa, IA",,0.6055592322964924,0.38658301158301156,,Soils,0.6055592322964924
19097,"Jackson, IA",,0.6055592322964924,0.3547297297297297,,Soils,0.6055592322964924
19099,"Jasper, IA",,0.6055592322964924,0.085263835,,Soils,0.6055592322964924
19101,"Jefferson, IA",,0.700860357,0.5112612612612613,,Soils,0.700860357
19103,"Johnson, IA",,0.6055592322964924,0.6851673101673101,0.13398692810457516,BiCRS,0.6851673101673101
19105,"Jones, IA",,,0.7438867438867439,,BiCRS,0.7438867438867439
19107,"Keokuk, IA",,0.700860357,0.7302123552123552,,BiCRS,0.7302123552123552
19109,"Kossuth, IA",,,0.091216216,,BiCRS,0.091216216
19111,"Lee, IA",,0.700860357,0.8156370656370656,,BiCRS,0.8156370656370656
19113,"Linn, IA",,0.45764394440767703,0.7545045045045045,,BiCRS,0.7545045045045045
19115,"Louisa, IA",,0.6055592322964924,0.5041827541827542,,Soils,0.6055592322964924
19117,"Lucas, IA",,0.700860357,0.037644787644787646,,Soils,0.700860357
19119,"Lyon, IA",,,0.11695624195624196,,BiCRS,0.11695624195624196
19121,"Madison, IA",,0.45764394440767703,0.1628056628056628,,Soils,0.45764394440767703
19123,"Mahaska, IA",,0.700860357,0.3096846846846847,,Soils,0.700860357
19125,"Marion, IA",,0.6055592322964924,0.15234877734877736,,Soils,0.6055592322964924
19127,"Marshall, IA",,,0.2388996138996139,,BiCRS,0.2388996138996139
19129,"Mills, IA",,0.700860357,0.2796010296010296,,Soils,0.700860357
19131,"Mitchell, IA",,0.26505625413633355,0.18484555984555984,,Soils,0.26505625413633355
19133,"Monona, IA",,,0.38996138996138996,,BiCRS,0.38996138996138996
19135,"Monroe, IA",,0.45764394440767703,0.5944337194337195,,BiCRS,0.5944337194337195
19137,"Montgomery, IA",,0.700860357,0.2096203346203346,,Soils,0.700860357
19139,"Muscatine, IA",,0.6055592322964924,0.8264157014157014,,BiCRS,0.8264157014157014
19141,"O'Brien, IA",,,0.12966537966537967,,BiCRS,0.12966537966537967
19143,"Osceola, IA",,0.26505625413633355,0.13513513513513514,,Soils,0.26505625413633355
19145,"Page, IA",,0.45764394440767703,0.18999356499356498,,Soils,0.45764394440767703
19147,"Palo Alto, IA",,,0.060006435,0.13398692810457516,DAC,0.13398692810457516
19149,"Plymouth, IA",,,0.12274774774774774,0.13398692810457516,DAC,0.13398692810457516
19151,"Pocahontas, IA",,,0.067889318,,BiCRS,0.067889318
19153,"Polk, IA",,0.094639312,0.12966537966537967,,BiCRS,0.12966537966537967
19155,"Pottawattamie, IA",,0.700860357,0.2545045045045045,,Soils,0.700860357
19157,"Poweshiek, IA",,0.700860357,0.3268983268983269,,Soils,0.700860357
19159,"Ringgold, IA",,0.45764394440767703,0.3400900900900901,,Soils,0.45764394440767703
19161,"Sac, IA",,0.45764394440767703,0.085263835,,Soils,0.45764394440767703
19163,"Scott, IA",,,0.4855212355212355,0.13398692810457516,BiCRS,0.4855212355212355
19165,"Shelby, IA",,,0.1944980694980695,,BiCRS,0.1944980694980695
19167,"Sioux, IA",,,0.067889318,,BiCRS,0.067889318
19169,"Story, IA",,0.094639312,0.1628056628056628,,BiCRS,0.1628056628056628
19171,"Tama, IA",,0.6055592322964924,0.6782496782496783,,BiCRS,0.6782496782496783
19173,"Taylor, IA",,0.6055592322964924,0.20608108108108109,,Soils,0.6055592322964924
19175,"Union, IA",,0.45764394440767703,0.3400900900900901,,Soils,0.45764394440767703
19177,"Van Buren, IA",,0.700860357,0.6851673101673101,,Soils,0.700860357
19179,"Wapello, IA",,0.700860357,0.6748712998712999,,Soils,0.700860357
19181,"Warren, IA",,0.45764394440767703,0.11695624195624196,,Soils,0.45764394440767703
19183,"Washington, IA",,0.45764394440767703,0.6944980694980695,,BiCRS,0.6944980694980695
19185,"Wayne, IA",,0.45764394440767703,0.21911196911196912,,Soils,0.45764394440767703
19187,"Webster, IA",,,0.10408622908622908,,BiCRS,0.10408622908622908
19189,"Winnebago, IA",,0.094639312,0.1578185328185328,,BiCRS,0.1578185328185328
19191,"Winneshiek, IA",,0.700860357,0.3753217503217503,,Soils,0.700860357
19193,"Woodbury, IA",,,0.24533462033462033,0.13398692810457516,BiCRS,0.24533462033462033
19195,"Worth, IA",,0.26505625413633355,0.1401222651222651,,Soils,0.26505625413633355
19197,"Wright, IA",,,0.097651223,0.13398692810457516,DAC,0.13398692810457516
20001,"Allen, KS",,0.8408338848444739,0.8362290862290862,,Soils,0.8408338848444739
20003,"Anderson, KS",,0.6055592322964924,0.6616795366795367,,BiCRS,0.6616795366795367
20005,"Atchison, KS",,0.7624090006618134,0.8478120978120978,,BiCRS,0.8478120978120978
20007,"Barber, KS",,0.700860357,0.575933076,,Soils,0.700860357
20009,"Barton, KS",,0.26505625413633355,0.476029601,,BiCRS,0.476029601
20011,"Bourbon, KS",,0.45764394440767703,0.8408944658944659,,BiCRS,0.8408944658944659
20013,"Brown, KS",,0.7978160158835208,0.3268983268983269,,Soils,0.7978160158835208
20015,"Butler, KS",,0.6055592322964924,0.4424066924066924,,Soils,0.6055592322964924
20017,"Chase, KS",,0.26505625413633355,0.042631917631917635,,Soils,0.26505625413633355
20019,"Chautauqua, KS",,0.094639312,0.7850707850707851,,BiCRS,0.7850707850707851
20021,"Cherokee, KS",,0.9056915949702184,0.8225546975546976,,Soils,0.9056915949702184
20023,"Cheyenne, KS",,0.26505625413633355,0.2796010296010296,,BiCRS,0.2796010296010296
20025,"Clark, KS",,0.26505625413633355,0.20608108108108109,,Soils,0.26505625413633355
20027,"Clay, KS",,0.45764394440767703,0.3174066924066924,,Soils,0.45764394440767703
20029,"Cloud, KS",,0.45764394440767703,0.2750965250965251,,Soils,0.45764394440767703
20031,"Coffey, KS",,0.45764394440767703,0.8972007722007722,,BiCRS,0.8972007722007722
20033,"Comanche, KS",,0.45764394440767703,0.3753217503217503,,Soils,0.45764394440767703
20035,"Cowley, KS",,0.8534083388484447,0.30292792792792794,,Soils,0.8534083388484447
20037,"Crawford, KS",,0.9106551952349438,0.7897361647361647,,Soils,0.9106551952349438
20039,"Decatur, KS",,0.9205823957643945,0.22313384813384812,,Soils,0.9205823957643945
20041,"Dickinson, KS",,0.26505625413633355,0.35971685971685974,0.3289760348583878,BiCRS,0.35971685971685974
20043,"Doniphan, KS",,0.871939113,0.2796010296010296,,Soils,0.871939113
20045,"Douglas, KS",,0.45764394440767703,0.832046332,,BiCRS,0.832046332
20047,"Edwards, KS",,0.6055592322964924,0.2138030888030888,,Soils,0.6055592322964924
20049,"Elk, KS",,0.8534083388484447,0.7107464607464608,,Soils,0.8534083388484447
20051,"Ellis, KS",,0.26505625413633355,0.5112612612612613,,BiCRS,0.5112612612612613
20053,"Ellsworth, KS",,0.45764394440767703,0.2138030888030888,,Soils,0.45764394440767703
20055,"Finney, KS",,0.26505625413633355,0.41344916344916344,,BiCRS,0.41344916344916344
20057,"Ford, KS",,0.7978160158835208,0.2614221364221364,,Soils,0.7978160158835208
20059,"Franklin, KS",,0.26505625413633355,0.8824002574002574,,BiCRS,0.8824002574002574
20061,"Geary, KS",,0.45764394440767703,0.40765765765765766,,Soils,0.45764394440767703
20063,"Gove, KS",,0.7978160158835208,0.305984556,,Soils,0.7978160158835208
20065,"Graham, KS",,,0.23133848133848134,,BiCRS,0.23133848133848134
20067,"Grant, KS",,0.26505625413633355,0.6916023166023166,,BiCRS,0.6916023166023166
20069,"Gray, KS",,0.26505625413633355,0.32384169884169883,,BiCRS,0.32384169884169883
20071,"Greeley, KS",,0.8593646591661152,0.042631917631917635,,Soils,0.8593646591661152
20073,"Greenwood, KS",,0.094639312,0.9292149292149292,,BiCRS,0.9292149292149292
20075,"Hamilton, KS",,0.45764394440767703,0.3815958815958816,,Soils,0.45764394440767703
20077,"Harper, KS",,0.9377895433487756,0.36373873873873874,,Soils,0.9377895433487756
20079,"Harvey, KS",,0.45764394440767703,0.35971685971685974,,Soils,0.45764394440767703
20081,"Haskell, KS",,0.26505625413633355,0.476029601,,BiCRS,0.476029601
20083,"Hodgeman, KS",,0.7624090006618134,0.042631917631917635,,Soils,0.7624090006618134
20085,"Jackson, KS",,0.45764394440767703,0.8238416988416989,,BiCRS,0.8238416988416989
20087,"Jefferson, KS",,0.6055592322964924,0.7688223938223938,,BiCRS,0.7688223938223938
20089,"Jewell, KS",,0.700860357,0.1944980694980695,,Soils,0.700860357
20091,"Johnson, KS",,0.700860357,0.8220720720720721,,BiCRS,0.8220720720720721
20093,"Kearny, KS",,0.700860357,0.2348777348777349,,Soils,0.700860357
20095,"Kingman, KS",,0.700860357,0.34925997425997424,,Soils,0.700860357
20097,"Kiowa, KS",,0.26505625413633355,0.2591698841698842,,Soils,0.26505625413633355
20099,"Labette, KS",,0.7624090006618134,0.832046332,,BiCRS,0.832046332
20101,"Lane, KS",,0.26505625413633355,0.042631917631917635,,Soils,0.26505625413633355
20103,"Leavenworth, KS",,0.45764394440767703,0.7915057915057915,,BiCRS,0.7915057915057915
20105,"Lincoln, KS",,0.7978160158835208,0.042631917631917635,0.434640523,Soils,0.7978160158835208
20107,"Linn, KS",,0.45764394440767703,0.9683075933075933,,BiCRS,0.9683075933075933
20109,"Logan, KS",,0.9205823957643945,0.18999356499356498,,Soils,0.9205823957643945
20111,"Lyon, KS",,0.26505625413633355,0.8273809523809523,,BiCRS,0.8273809523809523
20113,"McPherson, KS",,0.45764394440767703,0.500965251,,BiCRS,0.500965251
20115,"Marion, KS",,0.6055592322964924,0.4424066924066924,,Soils,0.6055592322964924
20117,"Marshall, KS",,0.7624090006618134,0.49404761904761907,,Soils,0.7624090006618134
20119,"Meade, KS",,0.26505625413633355,0.2138030888030888,,Soils,0.26505625413633355
20121,"Miami, KS",,0.26505625413633355,0.8251287001287001,,BiCRS,0.8251287001287001
20123,"Mitchell, KS",,0.26505625413633355,0.42824967824967825,0.434640523,DAC,0.434640523
20125,"Montgomery, KS",,0.8841826604897419,0.7812097812097812,,Soils,0.8841826604897419
20127,"Morris, KS",,0.26505625413633355,0.226994852,,Soils,0.26505625413633355
20129,"Morton, KS",,0.094639312,0.48085585585585583,,BiCRS,0.48085585585585583
20131,"Nemaha, KS",,0.7624090006618134,0.29375804375804376,,Soils,0.7624090006618134
20133,"Neosho, KS",,0.8941098610191925,0.87001287,,Soils,0.8941098610191925
20135,"Ness, KS",,0.094639312,0.4855212355212355,,BiCRS,0.4855212355212355
20137,"Norton, KS",,0.9275314361350099,0.3978442728442728,,Soils,0.9275314361350099
20139,"Osage, KS",,0.26505625413633355,0.6616795366795367,,BiCRS,0.6616795366795367
20141,"Osborne, KS",,0.26505625413633355,0.24823037323037322,,Soils,0.26505625413633355
20143,"Ottawa, KS",,0.26505625413633355,0.16859716859716858,0.434640523,DAC,0.434640523
20145,"Pawnee, KS",,0.45764394440767703,0.29375804375804376,,Soils,0.45764394440767703
20147,"Phillips, KS",,0.6055592322964924,0.46412483912483915,,Soils,0.6055592322964924
20149,"Pottawatomie, KS",,0.6055592322964924,0.3978442728442728,,Soils,0.6055592322964924
20151,"Pratt, KS",,0.26505625413633355,0.5152831402831403,,BiCRS,0.5152831402831403
20153,"Rawlins, KS",,0.8170086035737922,0.042631917631917635,,Soils,0.8170086035737922
20155,"Reno, KS",,0.26505625413633355,0.3326898326898327,,BiCRS,0.3326898326898327
20157,"Republic, KS",,0.700860357,0.3753217503217503,,Soils,0.700860357
20159,"Rice, KS",,0.7978160158835208,0.2796010296010296,,Soils,0.7978160158835208
20161,"Riley, KS",,0.26505625413633355,0.3296332046332046,,BiCRS,0.3296332046332046
20163,"Rooks, KS",,0.26505625413633355,0.5532496782496783,,BiCRS,0.5532496782496783
20165,"Rush, KS",,,0.25096525096525096,,BiCRS,0.25096525096525096
20167,"Russell, KS",,0.45764394440767703,0.6021557271557272,0.5,BiCRS,0.6021557271557272
20169,"Saline, KS",,0.094639312,0.3326898326898327,0.3289760348583878,BiCRS,0.3326898326898327
20171,"Scott, KS",,0.094639312,0.2388996138996139,,BiCRS,0.2388996138996139
20173,"Sedgwick, KS",,0.6055592322964924,0.34459459459459457,,Soils,0.6055592322964924
20175,"Seward, KS",,0.45764394440767703,0.3296332046332046,0.13398692810457516,Soils,0.45764394440767703
20177,"Shawnee, KS",,0.7624090006618134,0.7593307593307593,,Soils,0.7624090006618134
20179,"Sheridan, KS",,,0.2348777348777349,,BiCRS,0.2348777348777349
20181,"Sherman, KS",,0.45764394440767703,0.38658301158301156,,Soils,0.45764394440767703
20183,"Smith, KS",,0.45764394440767703,0.042631917631917635,,Soils,0.45764394440767703
20185,"Stafford, KS",,0.26505625413633355,0.24533462033462033,,Soils,0.26505625413633355
20187,"Stanton, KS",,0.26505625413633355,0.2348777348777349,,Soils,0.26505625413633355
20189,"Stevens, KS",,0.6055592322964924,0.3204633204633205,,Soils,0.6055592322964924
20191,"Sumner, KS",,0.8170086035737922,0.4905083655083655,,Soils,0.8170086035737922
20193,"Thomas, KS",,0.700860357,0.31402831402831405,,Soils,0.700860357
20195,"Trego, KS",,0.26505625413633355,0.34459459459459457,,BiCRS,0.34459459459459457
