"","county_fips","Region.x","CO2_price_per_Mg_climate_benefit","ConvertedHa_Carboncrop","CDR_cumulative_Carboncrop","CDR_per_year_Carboncrop","Cost_USD_per_Mg_CDR_Carboncrop","ConvertedHa_Covercrop","CDR_cumulative_Covercrop","CDR_per_year_Covercrop","Cost_USD_per_Mg_CDR_Covercrop","ConvertedHa_FieldBorder","CDR_cumulative_FieldBorder","CDR_per_year_FieldBorder","Cost_USD_per_Mg_CDR_FieldBorder","CroplandAreaHa","TotalCountyAreaHa","Region.y","Combined_CDR_cumulative","Combined_CDR_cumulative_per_ha_cropland","Combined_CDR_per_year","Combined_CDR_per_year_per_ha_cropland"
"453",13191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,420.072845002023,111720.1986,"Southeast",NA,NA,NA,NA
"454",13193,"Southeast",40,232.722497681701,2189.02331390122,154.870233406877,115.100978610827,10684.7198333584,332730.992309335,13309.2396923734,42.0884809578816,0,0,0,NA,24085.3905301497,103770.9945,"Southeast",334920.015623236,13.9055256423594,13464.1099257803,0.559015636841185
"455",13195,"Southeast",40,3.96428231634911,37.5729794938592,2.7314737157181,100.08186049261,NA,NA,NA,NA,NA,NA,NA,NA,9312.82881424524,73121.4552,"Southeast",NA,NA,NA,NA
"456",13197,"Southeast",40,60.440896170111,546.922424767269,40.0153767621899,117.366828288546,0,0,0,NA,0,0,0,NA,5833.26588425739,94720.9658,"Southeast",546.922424767269,0.093759214069649,40.0153767621899,0.00685985819199189
"457",13199,"Southeast",40,106.038227308068,664.900874173342,71.6607359412309,108.384372977874,NA,NA,NA,NA,NA,NA,NA,NA,5605.42290570619,129734.2106,"Southeast",NA,NA,NA,NA
"458",13201,"Southeast",40,577.753364403417,5355.40685461899,380.300238679536,119.928993479118,9924.87714955858,77080.0104174505,3083.20041669802,40,0,0,0,NA,22087.8186968839,73147.1756,"Southeast",82435.4172720695,3.73216651238175,3463.50065537756,0.156805916551016
"459",13205,"Southeast",40,454.438365714127,4093.51946100518,299.856822575564,118.851249899067,37313.2670167222,378547.763041013,15141.9105216405,41.6934556269317,0,0,0,NA,49297.4504249292,132648.3085,"Southeast",382641.282502018,7.76188787054432,15441.7673442161,0.313236632140459
"460",13207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2261.02792391744,102587.2448,"Southeast",NA,NA,NA,NA
"461",13209,"Southeast",40,34.4099965953224,324.88214573766,22.6141950546638,120.632951110678,NA,NA,NA,NA,NA,NA,NA,NA,9101.57830837717,62456.3058,"Southeast",NA,NA,NA,NA
"462",13211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10516.3901254553,89979.1096,"Southeast",NA,NA,NA,NA
"463",13213,"Appalachia",40,127.072565237664,1135.35514063055,86.5930224635636,104.800077284242,0,0,0,NA,0,0,0,NA,4807.36543909348,89223.5145,"Appalachia",1135.35514063055,0.236169926129985,86.5930224635636,0.0180125733232987
"464",13215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1179.68433832456,56071.8761,"Southeast",NA,NA,NA,NA
"465",13217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3459.73290165925,70914.8422,"Southeast",NA,NA,NA,NA
"466",13219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3202.34722784298,47744.3088,"Southeast",NA,NA,NA,NA
"467",13221,"Southeast",40,6.15734335922463,48.029141747638,4.22359547125791,101.985435647397,NA,NA,NA,NA,NA,NA,NA,NA,7249.29178470255,113716.5335,"Southeast",NA,NA,NA,NA
"468",13223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1645.4876568191,80898.3871,"Southeast",NA,NA,NA,NA
"469",13225,"Southeast",40,4.11466076591864,38.2170748009671,2.7409318629135,114.661429499587,NA,NA,NA,NA,NA,NA,NA,NA,13685.9571023877,38923.4765,"Southeast",NA,NA,NA,NA
"470",13227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1637.79846216107,60103.1041,"Appalachia",NA,NA,NA,NA
"471",13229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19267.9077296641,88177.7233,"Southeast",NA,NA,NA,NA
"472",13231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3467.42209631728,55966.05,"Southeast",NA,NA,NA,NA
"473",13233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11594.9008498584,80376.7094,"Appalachia",NA,NA,NA,NA
"474",13235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11662.4848239579,64558.3957,"Southeast",NA,NA,NA,NA
"475",13237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5957.50708215297,89272.1731,"Southeast",NA,NA,NA,NA
"476",13239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1698.09793605828,39170.3076,"Southeast",NA,NA,NA,NA
"477",13241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1254.95750708215,95864.3875,"Appalachia",NA,NA,NA,NA
"478",13243,"Southeast",40,348.043321052157,3230.23680031893,228.861706550247,120.38371519443,NA,NA,NA,NA,NA,NA,NA,NA,26819.9109672197,110912.6227,"Southeast",NA,NA,NA,NA
"479",13245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1677.45851881829,84003.6613,"Southeast",NA,NA,NA,NA
"480",13247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,395.791177660866,33622.692,"Southeast",NA,NA,NA,NA
"481",13249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3435.45123431809,43229.1202,"Southeast",NA,NA,NA,NA
"482",13251,"Southeast",40,252.174068940036,2390.55246341565,166.692631836918,118.059011763471,2322.00237784264,71835.4217908983,2873.41687163593,56.0764948035112,18.1982499591948,488.096904996235,19.5238761998494,103.589935344865,32726.4265479563,167255.6593,"Southeast",74714.0711593101,2.28298897986392,3059.6333796727,0.0934912149723773
"483",13253,"Southeast",40,416.198338372761,3864.3840367865,275.567738584303,117.334268175261,25494.3641869206,740738.438274613,29629.5375309845,39.5527037331208,0,0,0,NA,32156.2120598948,61523.353,"Southeast",744602.822311399,23.1558002206381,29905.1052695688,0.929994652786434
"484",13255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1947.38972076083,50756.1198,"Southeast",NA,NA,NA,NA
"485",13257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1934.43949817887,46325.4409,"Appalachia",NA,NA,NA,NA
"486",13259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3089.84216916228,118815.3054,"Southeast",NA,NA,NA,NA
"487",13261,"Southeast",40,579.120606895871,5524.27830337741,385.148807965901,115.37430688947,0,0,0,NA,0,0,0,NA,39140.8336705787,125064.6286,"Southeast",5524.27830337741,0.141138493622068,385.148807965901,0.00984007676503347
"488",13263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1954.67422096317,101366.2778,"Southeast",NA,NA,NA,NA
"489",13265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,872.925940914609,50402.9143,"Southeast",NA,NA,NA,NA
"490",13267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21230.675839741,124536.9512,"Southeast",NA,NA,NA,NA
"491",13269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8174.01861594496,97561.309,"Southeast",NA,NA,NA,NA
"492",13271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7090.24686361797,113262.1093,"Southeast",NA,NA,NA,NA
"493",13273,"Southeast",40,728.454388878455,6402.72997801,485.127074238286,114.773702631119,7565.75848040524,-4539.3969842037,-181.575879368148,-242.594606834907,0,0,0,NA,35687.5758802104,86969.5791,"Southeast",1863.3329938063,0.0522123721729041,303.551194870138,0.00850579473061
"494",13275,"Southeast",40,964.120091539194,3590.72607808069,643.097886598361,114.073775319351,26333.33033339,259625.559135248,10385.0223654099,40.3119209639749,0,0,0,NA,34518.008903278,141059.2606,"Southeast",263216.285213328,7.6254770647658,11028.1202520083,0.319488887175094
"495",13277,"Southeast",40,149.676933607228,1404.36937611749,100.89862768534,109.470216876034,0,0,0,NA,116.462281285528,3971.9257261959,158.877029047836,79.693131252183,31156.2120598948,67570.2087,"Southeast",5376.29510231339,0.172559330767745,259.775656733176,0.00833784467231711
"496",13279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15944.9615540267,94278.8867,"Southeast",NA,NA,NA,NA
"497",13281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,824.362606232295,43117.384,"Appalachia",NA,NA,NA,NA
"498",13283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4656.41440712262,51652.4095,"Southeast",NA,NA,NA,NA
"499",13285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2598.13840550384,107227.8217,"Southeast",NA,NA,NA,NA
"500",13287,"Southeast",40,93.6291484593626,879.918794391137,61.650932861236,119.781236629593,17715.7597629126,-124294.051044875,-4971.76204179499,-42.8050147711386,74.0758697518883,3258.826201661,130.35304806644,83.9922062758732,23540.2670983408,73922.7758,"Southeast",-120155.306048823,-5.10424565476963,-4779.75806086731,-0.203046041954393
"501",13289,"Southeast",40,48.22643348485,441.8255163916,32.141455227006,114.442955275338,NA,NA,NA,NA,NA,NA,NA,NA,5666.53176851477,93047.8093,"Southeast",NA,NA,NA,NA
"502",13291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2967.21974908944,83419.7317,"Appalachia",NA,NA,NA,NA
"503",13293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3842.97855119385,83777.4876,"Southeast",NA,NA,NA,NA
"504",13295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10573.0473492513,115614.5202,"Appalachia",NA,NA,NA,NA
"505",13297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5441.11695669769,84646.1373,"Southeast",NA,NA,NA,NA
"506",13299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9142.85714285714,232902.6445,"Southeast",NA,NA,NA,NA
"507",13301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4583.16471064346,73648.3608,"Southeast",NA,NA,NA,NA
"508",13303,"Southeast",40,238.888905120909,2229.27778007242,158.144133946993,117.406401959243,NA,NA,NA,NA,NA,NA,NA,NA,14220.1537838932,175737.3959,"Southeast",NA,NA,NA,NA
"509",13305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8210.84581141238,166228.707,"Southeast",NA,NA,NA,NA
"510",13307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13469.8502630514,54301.0089,"Southeast",NA,NA,NA,NA
"511",13309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2951.43666531768,76531.4383,"Southeast",NA,NA,NA,NA
"512",13311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2515.17604208822,62352.4633,"Appalachia",NA,NA,NA,NA
"513",13313,"Appalachia",40,39.1126038805038,357.710860132296,26.9144822636709,100.632563640908,NA,NA,NA,NA,NA,NA,NA,NA,3679.88668555241,75224.8663,"Appalachia",NA,NA,NA,NA
"514",13315,"Southeast",40,106.125237920167,1001.98581598998,70.4011870657971,116.487649454892,2244.5627426545,33318.5656875582,1332.74262750233,38.2705361956008,52.4439648317549,2271.24074460741,90.8496297842963,93.9077626393003,21906.9202751922,97852.5378,"Southeast",36591.7922481556,1.67033027867422,1493.99344435242,0.0681973287703178
"515",13317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7628.89518413598,121600.1422,"Southeast",NA,NA,NA,NA
"516",13319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4469.44556859571,116345.9876,"Southeast",NA,NA,NA,NA
"517",13321,"Southeast",40,204.91371119831,1971.96811000772,136.563474185948,114.459982252991,44192.9009387409,1211039.67765528,48441.5871062113,41.7580609031517,239.064435301082,11656.3113271377,466.25245308551,88.1049198784259,52569.4050991501,147813.7692,"Southeast",1224667.95709243,23.2962110714893,49044.4030334828,0.932945749357085
"518",16001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25439.0934844193,272470.4673,"Great Basin",NA,NA,NA,NA
"519",16003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6844.19263456091,352964.8934,"East Cascades",NA,NA,NA,NA
"520",16005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73446.3779846216,288133.9392,"Upper Rocky Mountains",NA,NA,NA,NA
"521",16007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43819.9109672197,252712.3155,"Lower Rocky Mountains",NA,NA,NA,NA
"522",16009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33224.20072845,201224.2914,"East Cascades",NA,NA,NA,NA
"523",16011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160954.269526507,542274.1967,"Upper Rocky Mountains",NA,NA,NA,NA
"524",16013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21087.0093079725,683170.9646,"Great Basin",NA,NA,NA,NA
"525",16015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,704.168352893565,491982.6443,"East Cascades",NA,NA,NA,NA
"526",16017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13293.808174828,448902.0248,"East Cascades",NA,NA,NA,NA
"527",16019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105458.923512748,483287.2003,"Upper Rocky Mountains",NA,NA,NA,NA
"528",16021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18005.2610279239,328586.2966,"East Cascades",NA,NA,NA,NA
"529",16023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31813.0311614731,579247.4008,"Upper Rocky Mountains",NA,NA,NA,NA
"530",16025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39882.6386078511,278225.3888,"Great Basin",NA,NA,NA,NA
"531",16027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88795.6292998786,152045.1453,"Great Basin",NA,NA,NA,NA
"532",16029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87863.6179684338,456924.0776,"Upper Rocky Mountains",NA,NA,NA,NA
"533",16031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155810.198300283,664489.7877,"Great Basin",NA,NA,NA,NA
"534",16033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16481.5864022663,456652.4477,"Upper Rocky Mountains",NA,NA,NA,NA
"535",16035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10031.9708619992,636441.2864,"East Cascades",NA,NA,NA,NA
"536",16037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20108.4581141238,1274837.8765,"East Cascades",NA,NA,NA,NA
"537",16039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60248.0777013355,796441.7374,"Great Basin",NA,NA,NA,NA
"538",16041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53454.0671792796,171721.116,"Upper Rocky Mountains",NA,NA,NA,NA
"539",16043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69203.56131121,482763.3116,"East Cascades",NA,NA,NA,NA
"540",16045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11462.1610683934,144979.6224,"Great Basin",NA,NA,NA,NA
"541",16047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50693.6462970457,188893.5208,"Great Basin",NA,NA,NA,NA
"542",16049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73104.8158640227,2195662.0029,"East Cascades",NA,NA,NA,NA
"543",16051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92382.8409550789,283261.9466,"Upper Rocky Mountains",NA,NA,NA,NA
"544",16053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54453.662484824,154762.9731,"Great Basin",NA,NA,NA,NA
"545",16055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25188.9923108053,320583.3858,"East Cascades",NA,NA,NA,NA
"546",16057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103080.129502226,278648.3032,"East Cascades",NA,NA,NA,NA
"547",16059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18785.5119384864,1181991.4566,"East Cascades",NA,NA,NA,NA
"548",16061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61152.5698097936,124014.196,"East Cascades",NA,NA,NA,NA
"549",16063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34362.6062322946,311151.7506,"Great Basin",NA,NA,NA,NA
"550",16065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64749.0894374747,121539.6326,"Upper Rocky Mountains",NA,NA,NA,NA
"551",16067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98166.3294212869,196061.0406,"Great Basin",NA,NA,NA,NA
"552",16069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94614.3261837313,219713.9835,"East Cascades",NA,NA,NA,NA
"553",16071,"Great Basin",40,482.58310830741,3571.65320571525,322.1208953544,113.770196087095,0,0,0,NA,0,0,0,NA,61242.0072845002,310526.9247,"Great Basin",3571.65320571525,0.0583203158107328,322.1208953544,0.00525980302797694
"554",16073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55758.8021044112,1986055.8063,"Great Basin",NA,NA,NA,NA
"555",16075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23213.6786726022,105384.9237,"Great Basin",NA,NA,NA,NA
"556",16077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154361.392148928,363589.2401,"Upper Rocky Mountains",NA,NA,NA,NA
"557",16079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256.171590449211,683089.8576,"East Cascades",NA,NA,NA,NA
"558",16081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34150.1416430595,116313.9971,"Upper Rocky Mountains",NA,NA,NA,NA
"559",16083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104145.690004047,497720.609,"Great Basin",NA,NA,NA,NA
"560",16085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1730.47349251315,949261.3296,"East Cascades",NA,NA,NA,NA
"561",16087,"Great Basin",40,9.05628753621886,87.7420272334417,5.93172563532259,122.137171745175,7996.60943484338,119557.064832318,4782.28259329271,40.0425742675146,71.0003696875771,2577.711134268,103.10844537072,84.2905821658639,32517.6042088223,376287.0369,"Great Basin",122222.517993819,3.7586569173094,4891.32276429875,0.150420760794293
"562",17001,"Lower Great Lakes",40,2539.84367641517,25819.7072229756,2025.1104916539,105.511814767827,0,0,0,NA,0,0,0,NA,154920.679886686,221482.6188,"Lower Great Lakes",25819.7072229756,0.166664045380261,2025.1104916539,0.0130719184368099
"563",17003,"Lower Mississippi River",40,73.6211491836111,780.579223364229,60.1096437268159,67.9946653364339,4471.83817902359,33240.4178180442,1329.61671272177,32.6416010036067,80.5067342643856,2572.75283466178,102.910113386471,89.5408895011211,17431.4042897612,60966.7765,"Lower Mississippi River",36593.7498760703,2.09930016353098,1492.63646983506,0.0856291578706482
"564",17005,"Lower Great Lakes",40,969.757047156512,12763.1698913716,940.389718962515,84.6877707807753,0,0,0,NA,0,0,0,NA,60639.8219344395,98506.5096,"Lower Great Lakes",12763.1698913716,0.210475055569432,940.389718962515,0.0155077915627657
"565",17007,"Lower Great Lakes",40,895.516609600076,9359.20979718424,673.924009311397,131.321124800629,0,0,0,NA,0,0,0,NA,42915.0141643059,72711.4618,"Lower Great Lakes",9359.20979718424,0.218087072308802,673.924009311397,0.0157036883812082
"566",17009,"Lower Great Lakes",40,573.750641544295,6072.95796778979,462.842730222895,97.3447396909502,0,0,0,NA,0,0,0,NA,35683.1242411979,79182.8626,"Lower Great Lakes",6072.95796778979,0.17019131863959,462.842730222895,0.0129709138441561
"567",17011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165189.801699717,225088.4551,"Lower Great Lakes",NA,NA,NA,NA
"568",17013,"Lower Great Lakes",40,299.993874132131,3855.00457337109,293.852499438858,59.8674924571507,0,0,0,NA,0,0,0,NA,27800.0809388911,65741.5184,"Lower Great Lakes",3855.00457337109,0.138668825527702,293.852499438858,0.0105702030179262
"569",17015,"Lower Great Lakes",40,1675.83163040846,19920.0800241744,1432.78855665022,69.4414778653624,0,0,0,NA,0,0,0,NA,84997.5718332659,115359.7401,"Lower Great Lakes",19920.0800241744,0.23436057753803,1432.78855665022,0.0168568175036909
"570",17017,"Lower Great Lakes",40,1100.20225592184,9056.65487264516,662.397855754383,141.460966165439,0,0,0,NA,0,0,0,NA,68725.2124645892,97319.8204,"Lower Great Lakes",9056.65487264516,0.131780674775092,662.397855754383,0.00963835297119939
"571",17019,"Lower Great Lakes",40,3689.22622456,5107.72838839609,372.581106358431,1107.70033923013,0,0,0,NA,0,0,0,NA,229214.488061514,257989.6781,"Lower Great Lakes",5107.72838839609,0.0222836192929713,372.581106358431,0.00162546926902126
"572",17021,"Lower Great Lakes",40,2485.1004664377,16022.1290877653,1171.28583468127,209.720631015893,0,0,0,NA,0,0,0,NA,154825.171995144,183756.9687,"Lower Great Lakes",16022.1290877653,0.103485298167586,1171.28583468127,0.00756521578234066
"573",17023,"Lower Great Lakes",40,1431.24859782871,14447.6213344255,1081.51105987164,91.2464572270223,3665.76880403288,271289.018140525,10851.560725621,39.7539029240361,0,0,0,NA,92148.5228652367,129855.4904,"Lower Great Lakes",285736.639474951,3.1008271276668,11933.0717854926,0.129498242776439
"574",17025,"Lower Great Lakes",40,1115.36722090219,11164.8839690899,855.993365247161,100.985304633995,15274.7420466008,872929.30194885,34917.172077954,38.6928617759448,0,0,0,NA,104694.455685957,121302.2841,"Lower Great Lakes",884094.18591794,8.44451771705926,35773.1654432012,0.341691116390221
"575",17027,"Lower Great Lakes",40,1283.69304491203,16380.886256514,1230.23792660559,85.4466350967352,0,0,0,NA,0,0,0,NA,86960.7446377985,122750.2166,"Lower Great Lakes",16380.886256514,0.188371044023856,1230.23792660559,0.0141470491280827
"576",17029,"Lower Great Lakes",40,1586.21001903915,3674.45785204623,268.537425173233,550.268793471239,0,0,0,NA,0,0,0,NA,88974.5042492918,131641.8028,"Lower Great Lakes",3674.45785204623,0.0412978738465461,268.537425173233,0.00301813904375163
"577",17031,"Lower Great Lakes",40,32.1834096834353,318.923921843639,22.7185907296338,108.729174772412,0,0,0,NA,0,0,0,NA,4355.72642654796,244735.0649,"Lower Great Lakes",318.923921843639,0.0732194565525998,22.7185907296338,0.00521579835481976
"578",17033,"Lower Great Lakes",40,1417.69878445548,13590.2691756943,1050.67085674398,85.7750811906718,0,0,0,NA,0,0,0,NA,78289.7612302711,114903.1261,"Lower Great Lakes",13590.2691756943,0.173589355263477,1050.67085674398,0.0134202843415715
"579",17035,"Lower Great Lakes",40,1133.13587543489,11183.0291330851,872.510454741898,89.7261768194451,5204.29026782696,353651.074712752,14146.0429885101,40.9094861600433,0,0,0,NA,58963.1728045326,89598.9975,"Lower Great Lakes",364834.103845838,6.18749104725572,15018.553443252,0.254710741110212
"580",17037,"Lower Great Lakes",40,2548.61615582065,14656.9838282089,1070.33170687648,268.964122870144,0,0,0,NA,0,0,0,NA,146743.019020639,163515.42,"Lower Great Lakes",14656.9838282089,0.099881983661161,1070.33170687648,0.00729391908398682
"581",17039,"Lower Great Lakes",40,1338.31158863263,9195.36601309918,658.287589403065,157.662781801077,0,0,0,NA,0,0,0,NA,71661.6754350465,102967.8323,"Lower Great Lakes",9195.36601309918,0.128316369346315,658.287589403065,0.00918604798738945
"582",17041,"Lower Great Lakes",40,1366.6334455535,-1644.24466494013,-117.276510724513,-1114.60168133888,0,0,0,NA,0,0,0,NA,95764.4678267908,107911.0222,"Lower Great Lakes",-1644.24466494013,-0.0171696737031325,-117.276510724513,-0.00122463491298914
"583",17043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,664.912990692028,84899.5066,"Lower Great Lakes",NA,NA,NA,NA
"584",17045,"Lower Great Lakes",40,2192.94094545275,6200.71741025825,454.114210984355,461.582969413791,0,0,0,NA,0,0,0,NA,121194.253338729,161440.0676,"Lower Great Lakes",6200.71741025825,0.0511634606380857,454.114210984355,0.0037469945849259
"585",17047,"Lower Great Lakes",40,673.967907557468,7667.48431457455,575.337759045739,73.4716960634136,9845.74880632353,424147.925190723,16965.9170076289,36.6893246739277,0,0,0,NA,39896.8029138001,57601.247,"Lower Great Lakes",431815.409505297,10.8233085853587,17541.2547666746,0.439665674579835
"586",17049,"Lower Great Lakes",40,1114.19539927682,12735.9607805618,923.527917114102,93.2177951372938,0,0,0,NA,0,0,0,NA,105501.011736139,124000.5834,"Lower Great Lakes",12735.9607805618,0.120718849715061,923.527917114102,0.00875373517197988
"587",17051,"Lower Great Lakes",40,1681.24338936912,19605.5408992614,1469.21648215225,88.5016156102662,0,0,0,NA,0,0,0,NA,120536.62484824,185558.3353,"Lower Great Lakes",19605.5408992614,0.162652147626877,1469.21648215225,0.0121889631802952
"588",17053,"Lower Great Lakes",40,2022.50925693569,2951.15377006972,219.344500437607,1025.67639024642,0,0,0,NA,0,0,0,NA,106330.635370295,125769.0127,"Lower Great Lakes",2951.15377006972,0.027754501417135,219.344500437607,0.0020628532846977
"589",17055,"Lower Great Lakes",40,440.615794968406,3384.21635849737,256.196615239681,100.488779764516,0,0,0,NA,91.654540927992,2733.1274057062,109.325096228248,105.167486635862,60222.986645083,105910.9158,"Lower Great Lakes",6117.34376420357,0.101578219629913,365.521711467929,0.00606947167237134
"590",17057,"Lower Great Lakes",40,1937.27257266907,20339.4248845666,1515.23774271311,96.1318650739874,0,0,0,NA,0,0,0,NA,123632.942128693,224210.9646,"Lower Great Lakes",20339.4248845666,0.164514606983911,1515.23774271311,0.0122559385599338
